Subscriber ID,Date Created,Date Modified,Channel ID,Source,Order Count
4896,13/10/2025,13/10/2025,1,Unknown,0
4897,13/10/2025,13/10/2025,1692941,storefront,0
4898,13/10/2025,13/10/2025,1692941,Unknown,0
4899,13/10/2025,13/10/2025,1692941,Unknown,0
4900,13/10/2025,13/10/2025,1,Unknown,0
4901,13/10/2025,13/10/2025,1,Unknown,0
4902,13/10/2025,13/10/2025,1692461,Unknown,0
4903,13/10/2025,13/10/2025,1692461,Unknown,0
4904,13/10/2025,10/11/2025,1,Unknown,0
4905,13/10/2025,13/10/2025,1,storefront,0
4906,13/10/2025,13/10/2025,1692461,storefront,0
4907,14/10/2025,14/10/2025,1692941,Unknown,0
4908,14/10/2025,14/10/2025,1692461,Unknown,0
4909,14/10/2025,14/10/2025,1692941,Unknown,0
4910,14/10/2025,14/10/2025,1692941,Unknown,0
4911,14/10/2025,14/10/2025,1692941,Unknown,0
4912,14/10/2025,14/10/2025,1692941,storefront,0
4913,14/10/2025,14/10/2025,1692941,Unknown,0
4914,14/10/2025,14/10/2025,1692461,Unknown,0
4915,14/10/2025,14/10/2025,1,Unknown,0
4916,14/10/2025,14/10/2025,1692461,Unknown,0
4917,14/10/2025,14/10/2025,1692461,Unknown,0
4918,14/10/2025,04/01/2026,1,Unknown,0
4919,14/10/2025,14/10/2025,1692941,Unknown,0
4920,14/10/2025,14/10/2025,1,Unknown,0
4921,14/10/2025,14/10/2025,1692941,Unknown,0
4922,14/10/2025,14/10/2025,1692461,Unknown,0
4923,14/10/2025,28/10/2025,1692941,storefront,0
4924,14/10/2025,14/10/2025,1692461,Unknown,0
4925,14/10/2025,16/10/2025,1692941,Unknown,0
4926,14/10/2025,14/10/2025,1692461,Unknown,0
4927,14/10/2025,14/10/2025,1692941,Unknown,0
4928,15/10/2025,15/10/2025,1692941,Unknown,0
4929,15/10/2025,15/10/2025,1692941,Unknown,0
4930,15/10/2025,25/10/2025,1692461,Unknown,0
4931,15/10/2025,15/10/2025,1692941,Unknown,0
4932,15/10/2025,15/10/2025,1692461,storefront,0
4933,15/10/2025,15/10/2025,1,Unknown,0
4934,15/10/2025,15/10/2025,1,Unknown,0
4935,15/10/2025,15/10/2025,1692941,storefront,0
4936,15/10/2025,15/10/2025,1,Unknown,0
4937,15/10/2025,15/10/2025,1,Unknown,0
4938,15/10/2025,15/10/2025,1692941,Unknown,0
4939,15/10/2025,15/10/2025,1692941,Unknown,0
4940,15/10/2025,15/10/2025,1,Unknown,0
4941,15/10/2025,15/10/2025,1,Unknown,0
4942,15/10/2025,15/10/2025,1,Unknown,0
4943,15/10/2025,15/10/2025,1692461,storefront,0
4944,15/10/2025,15/10/2025,1692461,Unknown,0
4945,15/10/2025,15/10/2025,1,Unknown,0
4946,15/10/2025,29/11/2025,1,Unknown,0
4947,15/10/2025,15/10/2025,1,Unknown,0
4948,16/10/2025,16/10/2025,1692941,Unknown,0
4949,16/10/2025,16/10/2025,1692941,Unknown,0
4950,16/10/2025,16/10/2025,1692941,storefront,0
4951,16/10/2025,16/10/2025,1,Unknown,0
4952,16/10/2025,16/10/2025,1692461,Unknown,0
4953,16/10/2025,16/10/2025,1,Unknown,0
4954,16/10/2025,16/10/2025,1692461,storefront,0
4955,16/10/2025,16/10/2025,1692461,Unknown,0
4956,16/10/2025,16/10/2025,1692941,Unknown,0
4957,16/10/2025,21/11/2025,1,Unknown,0
4958,16/10/2025,16/10/2025,1692941,Unknown,0
4959,16/10/2025,16/10/2025,1692941,order,0
4960,16/10/2025,16/10/2025,1692941,Unknown,0
4961,16/10/2025,16/10/2025,1,Unknown,0
4962,16/10/2025,16/10/2025,1,storefront,0
4963,16/10/2025,16/10/2025,1692941,Unknown,0
4964,16/10/2025,16/10/2025,1692461,Unknown,0
4965,17/10/2025,17/10/2025,1692941,Unknown,0
4966,17/10/2025,17/10/2025,1692941,Unknown,0
4967,17/10/2025,17/10/2025,1692941,Unknown,0
4968,17/10/2025,17/10/2025,1692941,Unknown,0
4969,17/10/2025,17/10/2025,1692941,Unknown,0
4970,17/10/2025,17/10/2025,1692941,Unknown,0
4971,17/10/2025,17/10/2025,1692461,storefront,0
4972,17/10/2025,17/10/2025,1692461,Unknown,0
4973,17/10/2025,17/10/2025,1692941,Unknown,0
4974,17/10/2025,17/10/2025,1,Unknown,0
4975,17/10/2025,17/10/2025,1692461,Unknown,0
4976,17/10/2025,17/10/2025,1692941,Unknown,0
4977,17/10/2025,17/10/2025,1,Unknown,0
4978,17/10/2025,17/10/2025,1692461,Unknown,0
4979,17/10/2025,17/10/2025,1,Unknown,0
4980,17/10/2025,17/10/2025,1,Unknown,0
4981,17/10/2025,17/10/2025,1692461,Unknown,0
4982,18/10/2025,18/10/2025,1692941,Unknown,0
4983,18/10/2025,18/10/2025,1692941,Unknown,0
4984,18/10/2025,18/10/2025,1692941,Unknown,0
4985,18/10/2025,18/10/2025,1692941,Unknown,0
4986,18/10/2025,18/10/2025,1692461,Unknown,0
4987,18/10/2025,18/10/2025,1692941,Unknown,0
4988,18/10/2025,18/10/2025,1692941,Unknown,0
4989,18/10/2025,18/10/2025,1692461,storefront,0
4990,18/10/2025,18/10/2025,1692941,Unknown,0
4991,19/10/2025,19/10/2025,1692461,storefront,0
4992,19/10/2025,19/10/2025,1,Unknown,0
4993,19/10/2025,19/10/2025,1,Unknown,0
4994,19/10/2025,19/10/2025,1692941,Unknown,0
4995,19/10/2025,19/10/2025,1692941,storefront,0
4996,19/10/2025,19/10/2025,1692941,Unknown,0
4997,19/10/2025,19/10/2025,1,Unknown,0
4998,19/10/2025,28/10/2025,1692941,Unknown,0
4999,19/10/2025,19/10/2025,1,Unknown,0
5000,19/10/2025,19/10/2025,1692941,Unknown,0
5001,19/10/2025,19/10/2025,1692941,Unknown,0
5002,19/10/2025,19/10/2025,1692461,Unknown,0
5003,19/10/2025,19/10/2025,1692461,Unknown,0
5004,19/10/2025,19/10/2025,1,Unknown,0
5005,19/10/2025,20/11/2025,1,storefront,0
5006,19/10/2025,19/10/2025,1,Unknown,0
5007,19/10/2025,19/10/2025,1692941,Unknown,0
5008,19/10/2025,19/10/2025,1692941,Unknown,0
5009,19/10/2025,19/10/2025,1692941,Unknown,0
5010,19/10/2025,19/10/2025,1692941,Unknown,0
5011,20/10/2025,20/10/2025,1692941,Unknown,0
5012,20/10/2025,20/10/2025,1692941,Unknown,0
5013,20/10/2025,20/10/2025,1692941,Unknown,0
5014,20/10/2025,20/10/2025,1692941,Unknown,0
5015,20/10/2025,20/10/2025,1692941,Unknown,0
5016,20/10/2025,20/10/2025,1692461,storefront,0
5017,20/10/2025,20/10/2025,1692461,Unknown,0
5018,20/10/2025,22/11/2025,1,storefront,0
5019,20/10/2025,20/10/2025,1,Unknown,0
5020,20/10/2025,20/10/2025,1692941,Unknown,0
5021,20/10/2025,20/10/2025,1692461,Unknown,0
5022,20/10/2025,20/10/2025,1692941,Unknown,0
5023,20/10/2025,20/10/2025,1692941,storefront,0
5024,20/10/2025,20/10/2025,1,Unknown,0
5025,20/10/2025,20/10/2025,1692941,Unknown,0
5026,20/10/2025,20/10/2025,1692941,Unknown,0
5027,20/10/2025,20/10/2025,1692941,Unknown,0
5028,20/10/2025,20/10/2025,1692941,Unknown,0
5029,20/10/2025,20/10/2025,1692941,Unknown,0
5030,20/10/2025,20/10/2025,1692941,Unknown,0
5031,20/10/2025,21/10/2025,1692941,Unknown,0
5032,20/10/2025,20/10/2025,1692941,Unknown,0
5033,20/10/2025,20/10/2025,1692941,Unknown,0
5034,20/10/2025,20/10/2025,1692941,Unknown,0
5035,20/10/2025,20/10/2025,1692941,Unknown,0
5036,20/10/2025,26/11/2025,1692941,Unknown,0
5037,20/10/2025,20/10/2025,1692941,Unknown,0
5038,20/10/2025,20/10/2025,1692941,Unknown,0
5039,20/10/2025,30/01/2026,1692941,Unknown,0
5040,20/10/2025,20/10/2025,1,Unknown,0
5041,20/10/2025,20/10/2025,1692941,Unknown,0
5042,20/10/2025,20/10/2025,1,Unknown,0
5043,20/10/2025,02/12/2025,1692461,Unknown,0
5044,20/10/2025,20/10/2025,1692941,Unknown,0
5045,20/10/2025,20/10/2025,1,Unknown,0
5046,20/10/2025,20/10/2025,1692461,Unknown,0
5047,20/10/2025,20/10/2025,1692941,Unknown,0
5048,21/10/2025,21/10/2025,1692941,Unknown,0
5049,21/10/2025,21/10/2025,1692941,storefront,0
5050,21/10/2025,21/10/2025,1692461,Unknown,0
5051,21/10/2025,21/10/2025,1692941,Unknown,0
5052,21/10/2025,21/10/2025,1692941,Unknown,0
5053,21/10/2025,21/10/2025,1692461,Unknown,0
5054,21/10/2025,21/10/2025,1692941,Unknown,0
5055,21/10/2025,21/10/2025,1692941,Unknown,0
5056,21/10/2025,21/10/2025,1692941,Unknown,0
5057,21/10/2025,21/10/2025,1692941,Unknown,0
5058,21/10/2025,21/10/2025,1692941,Unknown,0
5059,21/10/2025,21/10/2025,1692941,Unknown,0
5060,21/10/2025,21/10/2025,1692941,Unknown,0
5061,21/10/2025,21/10/2025,1692941,Unknown,0
5062,21/10/2025,21/10/2025,1692941,Unknown,0
5063,21/10/2025,21/10/2025,1692941,storefront,0
5064,21/10/2025,21/10/2025,1,Unknown,0
5065,21/10/2025,21/10/2025,1692941,Unknown,0
5066,21/10/2025,21/10/2025,1692941,Unknown,0
5067,21/10/2025,21/10/2025,1,Unknown,0
5068,21/10/2025,21/10/2025,1,storefront,0
5069,21/10/2025,21/10/2025,1692461,Unknown,0
5070,21/10/2025,21/10/2025,1692941,Unknown,0
5071,21/10/2025,21/10/2025,1692941,Unknown,0
5072,21/10/2025,21/10/2025,1692941,Unknown,0
5073,21/10/2025,21/10/2025,1692941,Unknown,0
5074,21/10/2025,21/10/2025,1692941,Unknown,0
5075,21/10/2025,21/10/2025,1692941,Unknown,0
5076,21/10/2025,21/10/2025,1692941,Unknown,0
5077,21/10/2025,21/10/2025,1692941,Unknown,0
5078,21/10/2025,21/10/2025,1692941,Unknown,0
5079,21/10/2025,21/10/2025,1692941,Unknown,0
5080,21/10/2025,21/10/2025,1692941,Unknown,0
5081,21/10/2025,21/10/2025,1,Unknown,0
5082,21/10/2025,21/10/2025,1,Unknown,0
5083,21/10/2025,21/10/2025,1692941,Unknown,0
5084,21/10/2025,21/10/2025,1,Unknown,0
5085,21/10/2025,21/10/2025,1692461,Unknown,0
5086,21/10/2025,21/10/2025,1,Unknown,0
5087,21/10/2025,21/10/2025,1692941,Unknown,0
5088,22/10/2025,22/10/2025,1692941,Unknown,0
5089,22/10/2025,22/10/2025,1692461,Unknown,0
5090,22/10/2025,22/10/2025,1692461,storefront,0
5091,22/10/2025,22/10/2025,1692941,Unknown,0
5092,22/10/2025,22/10/2025,1692941,Unknown,0
5093,22/10/2025,22/10/2025,1,Unknown,0
5094,22/10/2025,22/10/2025,1692941,Unknown,0
5095,22/10/2025,22/10/2025,1692941,Unknown,0
5096,22/10/2025,22/10/2025,1,Unknown,0
5097,22/10/2025,22/10/2025,1692941,Unknown,0
5098,22/10/2025,22/10/2025,1,Unknown,0
5099,22/10/2025,22/10/2025,1692941,storefront,0
5100,22/10/2025,22/10/2025,1692941,Unknown,0
5101,22/10/2025,22/10/2025,1692941,Unknown,0
5102,22/10/2025,22/10/2025,1692941,Unknown,0
5103,22/10/2025,22/10/2025,1692941,Unknown,0
5104,22/10/2025,22/10/2025,1692941,Unknown,0
5105,22/10/2025,22/10/2025,1692941,Unknown,0
5106,22/10/2025,22/10/2025,1692941,Unknown,0
5107,22/10/2025,22/10/2025,1692941,Unknown,0
5108,22/10/2025,22/10/2025,1692941,Unknown,0
5109,22/10/2025,22/10/2025,1692941,Unknown,0
5110,22/10/2025,22/10/2025,1692941,Unknown,0
5111,22/10/2025,22/10/2025,1692461,Unknown,0
5112,22/10/2025,28/10/2025,1,Unknown,0
5113,22/10/2025,22/10/2025,1692941,Unknown,0
5114,22/10/2025,22/10/2025,1,storefront,0
5115,22/10/2025,22/10/2025,1692941,Unknown,0
5116,23/10/2025,23/10/2025,1692941,Unknown,0
5117,23/10/2025,23/10/2025,1692941,storefront,0
5118,23/10/2025,25/10/2025,1692941,Unknown,0
5119,23/10/2025,23/10/2025,1692461,Unknown,0
5120,23/10/2025,23/10/2025,1692461,Unknown,0
5121,23/10/2025,23/10/2025,1692941,Unknown,0
5122,23/10/2025,23/10/2025,1692941,storefront,0
5123,23/10/2025,23/10/2025,1,Unknown,0
5124,23/10/2025,23/10/2025,1692941,Unknown,0
5125,23/10/2025,23/10/2025,1692941,Unknown,0
5126,23/10/2025,23/10/2025,1692941,Unknown,0
5127,23/10/2025,23/10/2025,1692941,Unknown,0
5128,23/10/2025,23/10/2025,1692941,Unknown,0
5129,23/10/2025,23/10/2025,1692941,Unknown,0
5130,23/10/2025,01/11/2025,1692941,Unknown,0
5131,23/10/2025,23/10/2025,1692941,Unknown,0
5132,23/10/2025,23/10/2025,1692941,Unknown,0
5133,23/10/2025,23/10/2025,1692941,Unknown,0
5134,23/10/2025,23/10/2025,1,Unknown,0
5135,23/10/2025,23/10/2025,1692941,Unknown,0
5136,23/10/2025,23/10/2025,1692941,Unknown,0
5137,23/10/2025,23/10/2025,1692941,Unknown,0
5138,23/10/2025,23/10/2025,1692941,Unknown,0
5139,23/10/2025,23/10/2025,1692461,Unknown,0
5140,23/10/2025,23/10/2025,1692461,Unknown,0
5141,23/10/2025,23/10/2025,1692461,Unknown,0
5142,23/10/2025,29/10/2025,1692461,Unknown,0
5143,23/10/2025,23/10/2025,1,Unknown,0
5144,24/10/2025,24/10/2025,1692941,Unknown,0
5145,24/10/2025,24/10/2025,1692941,Unknown,0
5146,24/10/2025,24/10/2025,1692461,Unknown,0
5147,24/10/2025,24/10/2025,1692461,Unknown,0
5148,24/10/2025,24/10/2025,1692941,storefront,0
5149,24/10/2025,24/10/2025,1692941,Unknown,0
5150,24/10/2025,24/10/2025,1,Unknown,0
5151,24/10/2025,24/10/2025,1692941,Unknown,0
5152,24/10/2025,24/10/2025,1692941,storefront,0
5153,24/10/2025,24/10/2025,1692941,Unknown,0
5154,24/10/2025,24/10/2025,1692941,Unknown,0
5155,24/10/2025,24/10/2025,1692941,Unknown,0
5156,24/10/2025,24/10/2025,1,Unknown,0
5157,24/10/2025,24/10/2025,1,Unknown,0
5158,24/10/2025,24/10/2025,1692941,Unknown,0
5159,24/10/2025,24/10/2025,1692941,storefront,0
5160,24/10/2025,24/10/2025,1692461,storefront,0
5161,24/10/2025,24/10/2025,1692941,Unknown,0
5162,24/10/2025,24/10/2025,1692941,Unknown,0
5163,24/10/2025,24/10/2025,1692941,Unknown,0
5164,24/10/2025,24/10/2025,1692941,Unknown,0
5165,24/10/2025,24/10/2025,1692941,Unknown,0
5166,24/10/2025,24/10/2025,1,storefront,0
5167,24/10/2025,24/10/2025,1,Unknown,0
5168,24/10/2025,24/10/2025,1692461,Unknown,0
5169,24/10/2025,24/10/2025,1692461,Unknown,0
5170,24/10/2025,24/10/2025,1692461,storefront,0
5171,25/10/2025,25/10/2025,1692941,Unknown,0
5172,25/10/2025,25/10/2025,1,Unknown,0
5173,25/10/2025,25/10/2025,1692941,Unknown,0
5174,25/10/2025,25/10/2025,1,Unknown,0
5175,25/10/2025,25/10/2025,1,Unknown,0
5176,25/10/2025,25/10/2025,1,Unknown,0
5177,25/10/2025,25/10/2025,1,Unknown,0
5178,25/10/2025,25/10/2025,1692941,Unknown,0
5179,25/10/2025,25/10/2025,1692941,storefront,0
5180,25/10/2025,25/10/2025,1,Unknown,0
5181,25/10/2025,25/10/2025,1692941,Unknown,0
5182,25/10/2025,25/10/2025,1692461,Unknown,0
5183,26/10/2025,26/10/2025,1692941,storefront,0
5184,26/10/2025,26/10/2025,1692941,Unknown,0
5185,26/10/2025,26/10/2025,1,Unknown,0
5186,26/10/2025,26/10/2025,1692461,Unknown,0
5187,26/10/2025,26/10/2025,1692941,Unknown,0
5188,26/10/2025,26/10/2025,1,Unknown,0
5189,26/10/2025,07/12/2025,1692941,Unknown,0
5190,26/10/2025,26/10/2025,1,Unknown,0
5191,26/10/2025,26/10/2025,1,Unknown,0
5192,26/10/2025,26/10/2025,1692461,storefront,0
5193,26/10/2025,26/10/2025,1692461,storefront,0
5194,26/10/2025,26/10/2025,1692461,Unknown,0
5195,26/10/2025,26/10/2025,1,Unknown,0
5196,26/10/2025,26/10/2025,1692941,Unknown,0
5197,26/10/2025,26/10/2025,1,Unknown,0
5198,26/10/2025,26/10/2025,1692941,Unknown,0
5199,26/10/2025,26/10/2025,1692941,Unknown,0
5200,27/10/2025,27/10/2025,1692941,Unknown,0
5201,27/10/2025,27/10/2025,1692941,Unknown,0
5202,27/10/2025,27/10/2025,1692941,Unknown,0
5203,27/10/2025,27/10/2025,1692941,Unknown,0
5204,27/10/2025,27/10/2025,1692941,Unknown,0
5205,27/10/2025,27/10/2025,1692461,Unknown,0
5206,27/10/2025,27/10/2025,1692461,Unknown,0
5207,27/10/2025,27/10/2025,1692941,Unknown,0
5208,27/10/2025,27/10/2025,1692941,Unknown,0
5209,27/10/2025,27/10/2025,1,Unknown,0
5210,27/10/2025,27/10/2025,1,Unknown,0
5211,27/10/2025,27/10/2025,1,Unknown,0
5212,27/10/2025,27/10/2025,1692941,Unknown,0
5213,27/10/2025,27/10/2025,1692941,Unknown,0
5214,27/10/2025,27/10/2025,1692941,Unknown,0
5215,27/10/2025,27/10/2025,1,Unknown,0
5216,27/10/2025,27/10/2025,1692941,storefront,0
5217,27/10/2025,27/10/2025,1692941,Unknown,0
5218,27/10/2025,27/10/2025,1692941,Unknown,0
5219,27/10/2025,27/10/2025,1692941,Unknown,0
5220,27/10/2025,27/10/2025,1692941,Unknown,0
5221,27/10/2025,27/10/2025,1,Unknown,0
5222,27/10/2025,27/10/2025,1692461,storefront,0
5223,27/10/2025,27/10/2025,1,Unknown,0
5224,27/10/2025,27/10/2025,1692461,Unknown,0
5225,27/10/2025,27/10/2025,1,Unknown,0
5226,27/10/2025,27/10/2025,1692461,Unknown,0
5227,27/10/2025,27/10/2025,1692941,Unknown,0
5228,27/10/2025,27/10/2025,1692941,Unknown,0
5229,27/10/2025,27/10/2025,1692941,Unknown,0
5230,27/10/2025,27/10/2025,1692941,Unknown,0
5231,28/10/2025,28/10/2025,1692461,Unknown,0
5232,28/10/2025,28/10/2025,1692941,Unknown,0
5233,28/10/2025,28/10/2025,1692941,Unknown,0
5234,28/10/2025,28/10/2025,1692941,Unknown,0
5235,28/10/2025,28/10/2025,1692941,Unknown,0
5236,28/10/2025,28/10/2025,1692941,Unknown,0
5237,28/10/2025,28/10/2025,1692941,storefront,0
5238,28/10/2025,28/10/2025,1692941,Unknown,0
5239,28/10/2025,28/10/2025,1692941,storefront,0
5240,28/10/2025,28/10/2025,1692941,Unknown,0
5241,28/10/2025,28/10/2025,1692941,Unknown,0
5242,28/10/2025,28/10/2025,1692941,Unknown,0
5243,28/10/2025,28/10/2025,1692941,Unknown,0
5244,28/10/2025,28/10/2025,1692941,storefront,0
5245,28/10/2025,28/10/2025,1692941,Unknown,0
5246,28/10/2025,28/10/2025,1,storefront,0
5247,28/10/2025,28/10/2025,1692941,storefront,0
5248,28/10/2025,28/10/2025,1,Unknown,0
5249,28/10/2025,28/10/2025,1692941,Unknown,0
5250,28/10/2025,28/10/2025,1692941,Unknown,0
5251,28/10/2025,28/10/2025,1692941,Unknown,0
5252,28/10/2025,12/11/2025,1,storefront,0
5253,28/10/2025,28/10/2025,1692941,Unknown,0
5254,28/10/2025,28/10/2025,1692941,Unknown,0
5255,28/10/2025,28/10/2025,1692941,Unknown,0
5256,28/10/2025,28/10/2025,1692941,Unknown,0
5257,28/10/2025,28/10/2025,1692941,Unknown,0
5258,28/10/2025,28/10/2025,1692941,Unknown,0
5259,28/10/2025,28/10/2025,1,Unknown,0
5260,28/10/2025,28/10/2025,1692941,Unknown,0
5261,28/10/2025,28/10/2025,1692941,Unknown,0
5262,28/10/2025,28/10/2025,1692461,Unknown,0
5263,28/10/2025,28/10/2025,1,Unknown,0
5264,28/10/2025,28/10/2025,1692461,storefront,0
5265,28/10/2025,28/10/2025,1,Unknown,0
5266,28/10/2025,28/10/2025,1692941,Unknown,0
5267,28/10/2025,28/10/2025,1,Unknown,0
5268,29/10/2025,29/10/2025,1692941,Unknown,0
5269,29/10/2025,29/10/2025,1692941,Unknown,0
5270,29/10/2025,30/10/2025,1692941,Unknown,0
5271,29/10/2025,29/10/2025,1692941,Unknown,0
5272,29/10/2025,29/10/2025,1692941,Unknown,0
5273,29/10/2025,29/10/2025,1692941,Unknown,0
5274,29/10/2025,29/10/2025,1692941,Unknown,0
5275,29/10/2025,29/10/2025,1,Unknown,0
5276,29/10/2025,29/10/2025,1,Unknown,0
5277,29/10/2025,29/10/2025,1692941,Unknown,0
5278,29/10/2025,29/10/2025,1692941,Unknown,0
5279,29/10/2025,03/11/2025,1692941,Unknown,0
5280,29/10/2025,29/10/2025,1692941,Unknown,0
5281,29/10/2025,29/10/2025,1,Unknown,0
5282,29/10/2025,29/10/2025,1,Unknown,0
5283,29/10/2025,29/10/2025,1,Unknown,0
5284,29/10/2025,29/10/2025,1,Unknown,0
5285,29/10/2025,29/10/2025,1692941,Unknown,0
5286,29/10/2025,29/10/2025,1692941,Unknown,0
5287,29/10/2025,29/10/2025,1692461,storefront,0
5288,29/10/2025,29/10/2025,1692941,Unknown,0
5289,29/10/2025,07/11/2025,1692941,Unknown,0
5290,29/10/2025,29/10/2025,1692941,Unknown,0
5291,29/10/2025,29/10/2025,1692941,Unknown,0
5292,29/10/2025,29/10/2025,1692941,Unknown,0
5293,29/10/2025,29/10/2025,1692941,Unknown,0
5294,29/10/2025,29/10/2025,1692941,Unknown,0
5295,29/10/2025,29/10/2025,1692941,Unknown,0
5296,29/10/2025,07/03/2026,1692941,Unknown,0
5297,29/10/2025,29/10/2025,1,Unknown,0
5298,29/10/2025,29/10/2025,1,Unknown,0
5299,29/10/2025,29/10/2025,1692461,Unknown,0
5300,29/10/2025,29/10/2025,1,Unknown,0
5301,29/10/2025,29/10/2025,1692941,storefront,0
5302,29/10/2025,29/10/2025,1692941,Unknown,0
5303,29/10/2025,29/10/2025,1692941,Unknown,0
5304,30/10/2025,30/10/2025,1692941,storefront,0
5305,30/10/2025,30/10/2025,1692941,Unknown,0
5306,30/10/2025,30/10/2025,1692941,Unknown,0
5307,30/10/2025,04/11/2025,1692941,storefront,0
5308,30/10/2025,30/10/2025,1692941,Unknown,0
5309,30/10/2025,30/10/2025,1692461,Unknown,0
5310,30/10/2025,30/10/2025,1,Unknown,0
5311,30/10/2025,30/10/2025,1692941,storefront,0
5312,30/10/2025,30/10/2025,1,Unknown,0
5313,30/10/2025,30/10/2025,1692941,Unknown,0
5314,30/10/2025,30/10/2025,1692941,Unknown,0
5315,30/10/2025,30/10/2025,1692941,Unknown,0
5316,30/10/2025,11/11/2025,1692941,Unknown,0
5317,30/10/2025,30/10/2025,1692941,Unknown,0
5318,30/10/2025,30/10/2025,1,Unknown,0
5319,30/10/2025,30/10/2025,1,Unknown,0
5320,30/10/2025,30/10/2025,1,Unknown,0
5321,30/10/2025,30/10/2025,1692941,Unknown,0
5322,31/10/2025,31/10/2025,1692941,Unknown,0
5323,31/10/2025,31/10/2025,1692461,Unknown,0
5324,31/10/2025,10/11/2025,1692461,Unknown,0
5325,31/10/2025,31/10/2025,1692941,Unknown,0
5326,31/10/2025,31/10/2025,1692941,storefront,0
5327,31/10/2025,31/10/2025,1,Unknown,0
5328,31/10/2025,31/10/2025,1692941,Unknown,0
5329,31/10/2025,31/10/2025,1,Unknown,0
5330,31/10/2025,31/10/2025,1692941,Unknown,0
5331,31/10/2025,31/10/2025,1,Unknown,0
5332,31/10/2025,31/10/2025,1,Unknown,0
5333,31/10/2025,31/10/2025,1,Unknown,0
5334,31/10/2025,11/11/2025,1,Unknown,0
5335,31/10/2025,05/12/2025,1692941,storefront,0
5336,31/10/2025,31/10/2025,1692941,Unknown,0
5337,31/10/2025,31/10/2025,1,Unknown,0
5338,31/10/2025,17/11/2025,1,Unknown,0
5339,31/10/2025,31/10/2025,1692941,Unknown,0
5340,31/10/2025,31/10/2025,1,Unknown,0
5341,31/10/2025,31/10/2025,1,Unknown,0
5342,31/10/2025,31/10/2025,1692461,Unknown,0
5343,31/10/2025,31/10/2025,1,Unknown,0
5344,31/10/2025,31/10/2025,1692461,Unknown,0
5345,31/10/2025,31/10/2025,1,Unknown,0
5346,31/10/2025,31/10/2025,1692941,Unknown,0
5347,31/10/2025,31/10/2025,1692461,Unknown,0
5348,31/10/2025,31/10/2025,1692461,storefront,0
5349,31/10/2025,31/10/2025,1692941,storefront,0
5350,31/10/2025,31/10/2025,1692941,Unknown,0
5351,31/10/2025,31/10/2025,1692941,Unknown,0
5352,01/11/2025,01/11/2025,1692941,Unknown,0
5353,01/11/2025,01/11/2025,1692941,Unknown,0
5354,01/11/2025,01/11/2025,1692461,Unknown,0
5355,01/11/2025,01/11/2025,1692941,Unknown,0
5356,01/11/2025,01/11/2025,1,Unknown,0
5357,01/11/2025,01/11/2025,1692461,Unknown,0
5358,01/11/2025,01/11/2025,1692941,Unknown,0
5359,01/11/2025,01/11/2025,1,Unknown,0
5360,01/11/2025,01/11/2025,1692461,storefront,0
5361,01/11/2025,01/11/2025,1692941,Unknown,0
5362,01/11/2025,01/11/2025,1692941,Unknown,0
5363,01/11/2025,01/11/2025,1692941,Unknown,0
5364,01/11/2025,01/11/2025,1692941,Unknown,0
5365,01/11/2025,01/11/2025,1692941,Unknown,0
5366,01/11/2025,01/11/2025,1,Unknown,0
5367,01/11/2025,01/11/2025,1,Unknown,0
5368,01/11/2025,01/11/2025,1,Unknown,0
5369,01/11/2025,11/11/2025,1,Unknown,0
5370,01/11/2025,13/11/2025,1692941,Unknown,0
5371,01/11/2025,01/11/2025,1692941,Unknown,0
5372,01/11/2025,16/11/2025,1692941,storefront,0
5373,02/11/2025,02/11/2025,1692941,storefront,0
5374,02/11/2025,02/11/2025,1692461,Unknown,0
5375,02/11/2025,02/11/2025,1,storefront,0
5376,02/11/2025,02/11/2025,1692461,storefront,0
5377,02/11/2025,02/11/2025,1692941,Unknown,0
5378,02/11/2025,02/11/2025,1692941,Unknown,0
5379,02/11/2025,02/11/2025,1692941,Unknown,0
5380,02/11/2025,02/11/2025,1,Unknown,0
5381,02/11/2025,02/11/2025,1692941,Unknown,0
5382,02/11/2025,02/11/2025,1692941,Unknown,0
5383,02/11/2025,02/11/2025,1692461,Unknown,0
5384,02/11/2025,02/11/2025,1,Unknown,0
5385,02/11/2025,02/11/2025,1,storefront,0
5386,03/11/2025,03/11/2025,1692941,Unknown,0
5387,03/11/2025,03/11/2025,1692941,Unknown,0
5388,03/11/2025,03/11/2025,1692941,storefront,0
5389,03/11/2025,03/11/2025,1692941,Unknown,0
5390,03/11/2025,03/11/2025,1692941,Unknown,0
5391,03/11/2025,03/11/2025,1692941,Unknown,0
5392,03/11/2025,03/11/2025,1692941,Unknown,0
5393,03/11/2025,19/12/2025,1692941,Unknown,0
5394,03/11/2025,03/11/2025,1692941,Unknown,0
5395,03/11/2025,18/11/2025,1692941,Unknown,0
5396,03/11/2025,03/11/2025,1692461,Unknown,0
5397,03/11/2025,03/11/2025,1692461,Unknown,0
5398,03/11/2025,03/11/2025,1692941,Unknown,0
5399,03/11/2025,03/11/2025,1692941,Unknown,0
5400,03/11/2025,03/11/2025,1692941,Unknown,0
5401,03/11/2025,03/11/2025,1692941,Unknown,0
5402,03/11/2025,03/11/2025,1692941,Unknown,0
5403,03/11/2025,03/11/2025,1692941,Unknown,0
5404,03/11/2025,03/11/2025,1692941,Unknown,0
