Product ID,Product Name,SKU,Type,Brand ID,Condition,Price,Sale Price,Cost Price,Retail Price,Calculated Price,Total Sold,View Count,Inventory Level,Inventory Warning Level,Is Visible,Availability,Weight,Categories,Category IDs,Is Featured,Custom Fields,In AU Storefront,In UK Storefront,In USA Storefront,Assigned Channel IDs,Variant Count,Variant SKUs,Min Variant Price,Max Variant Price,Page Title,Meta Description,Custom URL,Primary Image,Date Created,Date Modified
328,Activity Book and Mini Book Pack Bundle 6 (Ages 5–7),RE7995ACTMBP6,physical,38,New,0,,,,,4,0,0,0,True,available,0.51,"28,35,37,38,39,90,91,100,101,156,157,178,181,183","28,35,37,38,39,90,91,100,101,156,157,178,181,183",False,Bundle: true | Inventory: {uk:423},Y,Y,N,"1692461,1823086,1835881,1837898",1,RE7995ACTMBP6,,,Activity Book and Mini Book Pack Bundle 6 (Ages 5–7),,/activity-book-and-mini-book-pack-bundle-6/,https://cdn11.bigcommerce.com/s-sojvds60em/products/328/images/1087/RE7995ACTMBP6-learn-to-read-activity-book-pack-bundle-6_1_LR__94902.1738649273.220.290.jpg?c=1,04/02/2025,25/03/2026
329,Mini Book Pack Bundle 1 – Packs 1–4 (Ages 4–6),RE7995MBP1,physical,38,New,0,,,,,5,0,0,0,True,available,1.6,"28,35,37,38,89,90,91,100,101,138,155,156,157,178,181,183","28,35,37,38,89,90,91,100,101,138,155,156,157,178,181,183",False,Bundle: true | Inventory: {uk:399},Y,Y,N,"1692461,1823086,1835881,1837898",1,RE7995MBP1,,,Mini Book Pack Bundle 1 – Packs 1–4 (Ages 4–6),,/mini-book-pack-bundle-1-packs-1-4/,https://cdn11.bigcommerce.com/s-sojvds60em/products/329/images/1120/RE7995MBP1-learning-to-read-mini-books-bundle-1_1_LR__01172.1738661117.220.290.jpg?c=1,04/02/2025,25/03/2026
330,Activity Book and Mini Book Pack Bundle 7 (Ages 5–7),RE7995ACTMBP7,physical,38,New,0,,,,,5,0,0,0,True,available,0.51,"28,35,37,38,39,90,91,100,101,156,157,178,181,183","28,35,37,38,39,90,91,100,101,156,157,178,181,183",False,Bundle: true | Inventory: {uk:359},Y,Y,N,"1692461,1823086,1835881,1837898",1,RE7995ACTMBP7,,,Activity Book and Mini Book Pack Bundle 7 (Ages 5–7),,/activity-book-and-mini-book-pack-bundle-7/,https://cdn11.bigcommerce.com/s-sojvds60em/products/330/images/1093/RE7995ACTMBP7-learn-to-read-activity-book-pack-bundle-7_1_LR__36186.1738649476.220.290.jpg?c=1,04/02/2025,01/05/2026
331,Mini Book Pack Bundle 2 – Packs 5–8 (Ages 5–7),RE7995MBP2,physical,38,New,0,,,,,8,0,0,0,True,available,1.6,"28,35,37,38,90,91,100,101,156,157,178,181,183","28,35,37,38,90,91,100,101,156,157,178,181,183",False,Bundle: true | Inventory: {uk:347},Y,Y,N,"1692461,1823086,1835881,1837898",1,RE7995MBP2,,,Mini Book Pack Bundle 2 – Packs 5–8 (Ages 5–7),,/mini-book-pack-bundle-2-packs-5-8/,https://cdn11.bigcommerce.com/s-sojvds60em/products/331/images/1111/RE7995MBP2-learning-to-read-mini-books-bundle-2_1_LR__78133.1738660836.220.290.jpg?c=1,04/02/2025,28/04/2026
332,Activity Book and Mini Book Pack Bundle 8 (Ages 5–7),RE7995ACTMBP8,physical,38,New,0,,,,,4,0,0,0,True,available,0.51,"28,35,37,38,39,90,91,100,101,156,157,178,181,183","28,35,37,38,39,90,91,100,101,156,157,178,181,183",False,Bundle: true | Inventory: {uk:347},Y,Y,N,"1692461,1823086,1835881,1837898",1,RE7995ACTMBP8,,,Activity Book and Mini Book Pack Bundle 8 (Ages 5–7),,/activity-book-and-mini-book-pack-bundle-8/,https://cdn11.bigcommerce.com/s-sojvds60em/products/332/images/1099/RE7995ACTMBP8-learn-to-read-activity-book-pack-bundle-8_1_LR__65618.1738649759.220.290.jpg?c=1,04/02/2025,19/04/2026
333,Mini Book Pack Mega Bundle – Packs 1–8 (Ages 4–7),RE7995MBP3,physical,38,New,0,,,,,10,0,0,0,True,available,3.2,"28,35,37,38,89,90,91,101,138,155,156,157,178,181,183","28,35,37,38,89,90,91,101,138,155,156,157,178,181,183",False,Bundle: true | Inventory: {uk:347},Y,Y,N,"1692461,1823086,1835881,1837898",1,RE7995MBP3,,,Mini Book Pack Mega Bundle – Packs 1–8 (Ages 4–7),,/mini-book-pack-mega-bundle-packs-1-8/,https://cdn11.bigcommerce.com/s-sojvds60em/products/333/images/1150/RE7995MBP3-learn-to-read-mini-books-mega-bundle_1_LR__82338.1738661821.220.290.jpg?c=1,04/02/2025,27/03/2026
334,Party Bath Book – Learn Letters and Early Phonics (Ages 2+),9781925243666,physical,41,New,0,,,,,27,0,0,0,True,available,0.1,"28,35,37,89,138,140,155,178,183","28,35,37,89,138,140,155,178,183",False,"Inventory: {au:0,uk:285}",Y,Y,N,"1692461,1823086,1835881,1837898",1,9781925243666,,,Party Bath Book – Learn Letters and Early Phonics (Ages 2+),Make bathtime fun and educational with the Reggie & Friends Party bath book. Great for learning letters and early phonics. Durable phthalate-free PVC.,/party-bath-book-reggie-friends/,https://cdn11.bigcommerce.com/s-sojvds60em/products/334/images/1032/RE_bathbook_party__47948.1701146081.386.513__64684.1738645514.220.290.png?c=1,04/02/2025,29/04/2026
335,Reading Eggs Rewards Sticker Book,9781742155067,physical,0,New,0,,,,,2,0,0,0,False,available,0.02,"178,183","178,183",False,Inventory: {uk:710},Y,Y,N,"1692461,1823086,1835881,1837898",1,9781742155067,,,Reading Eggs Rewards Sticker Book,,/reading-eggs-rewards-sticker-book/,https://cdn11.bigcommerce.com/s-sojvds60em/products/335/images/1156/Cover__50672_1__22063.1701766091.386.513__82741.1738663204.220.290.jpg?c=1,04/02/2025,25/03/2026
336,Farm Bath Book – Colourful Farm Animals (Ages 2+),9781925243673,physical,41,New,0,,,,,27,0,0,0,True,available,0.1,"35,37,138,140,155,178,183","35,37,138,140,155,178,183",False,"Inventory: {au:0,uk:284}",Y,Y,N,"1692461,1823086,1835881,1837898",1,9781925243673,,,Farm Bath Book – Colourful Farm Animals (Ages 2+),Make bathtime fun and educational with the Reggie & Friends Farm bath book full of colourful farm animals. Waterproof and Phthalate-free PVC.,/farm-bath-book-reggie-friends/,https://cdn11.bigcommerce.com/s-sojvds60em/products/336/images/1031/RE_bathbook_farm__70247.1701146066.386.513__42512.1738645377.220.290.png?c=1,04/02/2025,29/04/2026
337,Reading Eggs Ultimate Rewards Book,9781922887498,physical,38,New,0,,,,,2270,0,2478,0,True,available,0.34,"28,35,36,37,39,89,90,91,92,93,94,102,138,155,156,157,178,183","28,35,36,37,39,89,90,91,92,93,94,102,138,155,156,157,178,183",False,Inventory: {uk:6845},Y,Y,N,"1692461,1823086,1835881,1837898",1,9781922887498,,,Reading Eggs Ultimate Rewards Book,,/reading-eggs-uk-ultimate-rewards-book/,https://cdn11.bigcommerce.com/s-sojvds60em/products/337/images/2162/9781922887498-kids-stickers-activity-book-reading-eggs-rewards_2__93916.1743728896.220.290.png?c=1,04/02/2025,14/05/2026
338,Rainbow Bath Book – Learn Colours and Letters (Ages 2+),9781925243680,physical,41,New,0,,,,,38,0,0,0,True,available,0.1,"28,35,37,89,90,91,138,140,155,156,157,178,183","28,35,37,89,90,91,138,140,155,156,157,178,183",False,"Inventory: {au:0,uk:260}",Y,Y,N,"1692461,1823086,1835881,1837898",1,9781925243680,,,Rainbow Bath Book – Learn Colours and Letters (Ages 2+),Make bathtime fun and educational with the Reggie & Friends Rainbow bath book. Great for learning letters and colours. Waterproof and Phthalate-free PVC.,/rainbow-bath-book-reggie-friends/,https://cdn11.bigcommerce.com/s-sojvds60em/products/338/images/1029/RE_bathbook_rainbow__96694.1701146045.386.513__42472.1738644354.220.290.png?c=1,04/02/2025,29/04/2026
339,Essential Skills Workbook Family Bundle for Reception + FREE Ultimate Rewards Book,REWBRWBBR,physical,0,New,0,,,,,0,0,2955,0,False,available,1.6,"28,35,36,37,38,39,41,90,91,93,94,99,105,156,157,178,183","28,35,36,37,38,39,41,90,91,93,94,99,105,156,157,178,183",False,Bundle: true | Inventory: {uk:195},Y,Y,N,"1692461,1823086,1835881,1837898",1,REWBRWBBR,,,Essential Skills Workbook Family Bundle for Reception + FREE Ultimate Rewards Book,,/essential-skills-workbook-bundle-for-reception-freeultimate-rewards-book/,https://cdn11.bigcommerce.com/s-sojvds60em/products/339/images/1220/RE7995RWBURB-reception-reading-maths-workbooks-rewards-bundle_1_LR__52145.1738895784.220.290.jpg?c=1,04/02/2025,25/03/2026
340,Who Am I? Puzzle Book – Reggie & Friends,9781925243697,physical,38,New,0,,,,,0,0,0,0,True,available,0.17,"35,37,40,104,138,140,155,178,183","35,37,40,104,138,140,155,178,183",False,"Inventory: {au:0,uk:0}",Y,Y,N,"1692461,1823086,1835881,1837898",1,9781925243697,,,Who Am I? Puzzle Book – Reggie & Friends,,/who-am-i-puzzle-book-reggie-friends/,https://cdn11.bigcommerce.com/s-sojvds60em/products/340/images/1027/9781925243697_Who_Am_I_Cover__37296.1564666349.386.513__64771.1738644230.220.290.gif?c=1,04/02/2025,25/03/2026
341,Essential Skills Workbook Family Bundle for Year 1 + FREE Ultimate Rewards Book,REWBRWBBY1,physical,38,New,0,,,,,0,0,2979,0,False,available,1.6,"28,35,36,37,38,39,41,91,94,99,105,157,178,183","28,35,36,37,38,39,41,91,94,99,105,157,178,183",False,Bundle: true | Inventory: {uk:60},Y,Y,N,"1692461,1823086,1835881,1837898",1,REWBRWBBY1,,,Essential Skills Workbook Family Bundle for Year 1 + FREE Ultimate Rewards Book,,/essential-skills-workbook-bundle-for-year-1-freeultimate-rewards-book/,https://cdn11.bigcommerce.com/s-sojvds60em/products/341/images/1206/RE7995YR1WBURB-year-1-reading-maths-workbooks-rewards-bundle_1_AU__09090.1738895115.220.290.jpg?c=1,04/02/2025,25/03/2026
342,What's My Name? Puzzle Book – Reggie & Friends,9781925243703,physical,38,New,0,,,,,0,0,0,0,True,available,0.17,"35,37,40,104,138,140,155,178,183","35,37,40,104,138,140,155,178,183",False,"Inventory: {au:0,uk:7}",Y,Y,N,"1692461,1823086,1835881,1837898",1,9781925243703,,,What's My Name? Puzzle Book – Reggie & Friends,,/whats-my-name-puzzle-book-reggie-friends/,https://cdn11.bigcommerce.com/s-sojvds60em/products/342/images/1024/9781925243703_Whats_My_Name_Cover__37896.1564666506.386.513__27745.1738644098.220.290.gif?c=1,04/02/2025,25/03/2026
343,Essential Skills Workbook Family Bundle for Year 2 + FREE Ultimate Rewards Book,REWBRWBBY2,physical,0,New,0,,,,,0,0,2974,0,False,available,1.6,"28,35,36,37,38,39,41,91,94,99,105,157,178,183","28,35,36,37,38,39,41,91,94,99,105,157,178,183",False,Bundle: true | Inventory: {uk:882},Y,Y,N,"1692461,1823086,1835881,1837898",1,REWBRWBBY2,,,Essential Skills Workbook Family Bundle for Year 2 + FREE Ultimate Rewards Book,,/essential-skills-workbook-bundle-for-year-2-free-ultimate-rewards-book/,https://cdn11.bigcommerce.com/s-sojvds60em/products/343/images/1207/RE7995YR2WBURB-year-2-reading-maths-workbooks-rewards-bundle_1_02__70214.1738895295.220.290.jpg?c=1,04/02/2025,25/03/2026
344,At The Pet Shop Wonder Water Book – Reggie & Friends,9781925243611,physical,38,New,0,,,,,26,0,0,0,True,available,0.16,"35,37,39,138,140,155,178,183","35,37,39,138,140,155,178,183",False,"Inventory: {au:0,uk:79}",Y,Y,N,"1692461,1823086,1835881,1837898",1,9781925243611,,,At The Pet Shop Wonder Water Book – Reggie & Friends,,/at-the-pet-shop-wonder-water-book-reggie-friends/,https://cdn11.bigcommerce.com/s-sojvds60em/products/344/images/1023/WW_PET-SHOP__26720.1564666664.386.513__74797.1738643976.220.290.png?c=1,04/02/2025,02/04/2026
345,Reading & Maths Essential Skills for Reception Bundle,RE7995RWBUK,physical,38,New,0,,,,,654,0,0,0,True,available,2,"28,35,36,37,38,39,41,90,91,93,94,99,105,156,157,178,181,183","28,35,36,37,38,39,41,90,91,93,94,99,105,156,157,178,181,183",True,Inventory: {uk:195} | Short Description: Everything your Reception child needs in one bundle – a comprehensive reading AND maths workbook covering 440 essential skills across 110 easy-to-follow lessons! | Bundle: true,Y,Y,N,"1692461,1823086,1835881,1837898",1,RE7995RWBUK,,,Reading & Maths Workbooks for Reception | Ages 4–5 | Reading Eggs,Two workbooks in one bundle — 440 essential reading and maths skills for Reception (ages 4–5). Matched to the UK curriculum and Reading Eggs programme. Free UK delivery on orders over £50,/reading-maths-essential-skills-for-reception-bundle/,https://cdn11.bigcommerce.com/s-sojvds60em/products/345/images/1174/RE7995RWB-kindergarten-reading-maths-workbooks-bundle_1_02_LR__25410.1738664226.220.290.jpg?c=1,04/02/2025,14/05/2026
346,Reading Eggs Mega Book Pack (Ages 4–7),140READEGG,physical,38,New,0,,,,,211,0,12,0,True,available,0,"42,43,45,46,47,49,110,111,112,118,125,126,139,158,159,179,184","42,43,45,46,47,49,110,111,112,118,125,126,139,158,159,179,184",False,"Bundle: true | Inventory: {us:0,sb:0} | Vimeo Video Id: 1087649027",N,N,Y,"1692941,1837891,1837908",1,140READEGG,,,Mega Reading Book Pack – Learn-to-Read Bundle | Ages 4–7,"Discover the best learn-to-read book bundle for kids. Includes activity books, reading books, alphabet and word flashcards, games, stickers and posters.",/reading-eggs-mega-book-pack-us/,https://cdn11.bigcommerce.com/s-sojvds60em/products/346/images/1402/139READEGG-learn-to-read-activity-books-flashcards-mega-pack_1_LR__16957.1739311474.220.290.jpg?c=1,07/02/2025,14/05/2026
347,Essential Skills Workbook Family Bundle for Grade 1 + FREE Ultimate Rewards Book,REWBRWBBG1,physical,38,New,0,,,,,0,0,91,0,False,available,0,"42,43,44,45,46,47,49,112,115,127,131,159,179","42,43,44,45,46,47,49,112,115,127,131,159,179",False,"Bundle: true | Inventory: {us:0,sb:0}",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,REWBRWBBG1,,,,,/essential-skills-workbook-bundle-for-grade-1-free-ultimate-rewards-book/,https://cdn11.bigcommerce.com/s-sojvds60em/products/347/images/1282/RM1URB-first-grade-reading-math-workbooks-rewards-bundle_1_LR__66287.1739242358.220.290.jpg?c=1,07/02/2025,14/05/2026
348,Essential Skills Workbook Family Bundle for Grade 2 + FREE Ultimate Rewards Book,REWBRWBBG2,physical,0,New,0,,,,,0,0,87,0,False,available,0,"42,43,44,45,46,47,49,112,115,127,131,159,160,179","42,43,44,45,46,47,49,112,115,127,131,159,160,179",False,"Bundle: true | Inventory: {us:0,sb:0}",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,REWBRWBBG2,,,,,/essential-skills-workbook-bundle-for-grade-2-free-ultimate-rewards-book/,https://cdn11.bigcommerce.com/s-sojvds60em/products/348/images/1296/RM2URB-second-grade-reading-math-workbooks-rewards-bundle_1_LR__76332.1739243433.220.290.jpg?c=1,07/02/2025,14/05/2026
349,Grade 1 Reading Workbook – 240 Essential Reading Skills,9781742153421,physical,38,New,19.95,,,19.95,19.95,3729,0,3535,0,True,available,0,"42,43,45,47,49,112,131,159,176,179,184","42,43,45,47,49,112,131,159,176,179,184",False,"Inventory: {us:3537,us_event:30,sb:820} | Vimeo Video Id: 1087647102",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,9781742153421,19.95,19.95,Grade 1 Reading Workbook – 240 Reading Skills for First Grade,"250+ pages of lessons and worksheets to build Grade 1 reading skills, including phonics, vocabulary, handwriting and reading comprehension.",/year-1-reading-workbook-us/,https://cdn11.bigcommerce.com/s-sojvds60em/products/349/images/1496/9781742153421-first-grade-reading-workbook_2__99883.1740358084.220.290.png?c=1,07/02/2025,15/05/2026
350,Essential Skills Reading Family Bundle Grade 3+4 + US Ultimate Rewards Book,REWBRWBBG3,physical,40,New,0,,,,,0,0,96,0,False,available,0,"42,43,45,46,47,49,112,127,131,160,179","42,43,45,46,47,49,112,127,131,160,179",False,"Bundle: true | Inventory: {us:0,sb:0}",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,REWBRWBBG3,,,Essential Skills Reading Bundle Grade 3+4 + US Ultimate Rewards Book,,/essential-skills-reading-bundle-grade-3-4-us-ultimate-rewards-book/,https://cdn11.bigcommerce.com/s-sojvds60em/products/350/images/1309/RB34URB-grade-3-4-reading-workbooks-rewards-bundle_1_LR__57983.1739246258.220.290.jpg?c=1,07/02/2025,14/05/2026
351,Grade 2 Reading Workbook – 200 Essential Reading Skills,9781742153438,physical,38,New,19.95,15.95,,19.95,15.95,2536,0,1078,0,True,available,0,"42,43,45,47,49,112,131,159,160,176,179,184","42,43,45,47,49,112,131,159,160,176,179,184",False,"Inventory: {us:1078,us_event:30} | Vimeo Video Id: 1087647406",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,9781742153438,19.95,19.95,Grade 2 Reading Workbook – 200 Reading Skills for 2nd Grade,"200+ pages of lessons and worksheets to build Grade 2 skills in reading, spelling, grammar and    comprehension. Includes a 36-week curriculum plan.",/grade-2-reading-workbook-us/,https://cdn11.bigcommerce.com/s-sojvds60em/products/351/images/1494/9781742153438-second-grade-reading-workbook_2__14598.1740358039.220.290.png?c=1,07/02/2025,15/05/2026
352,Essential Skills Reading Family Bundle Grade 4+5 + US Ultimate Rewards Book,REWBRWBBG4,physical,38,New,0,,,,,0,0,91,0,False,available,0,"42,43,45,46,47,49,112,127,131,160,179","42,43,45,46,47,49,112,127,131,160,179",False,"Bundle: true | Inventory: {us:0,sb:0}",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,REWBRWBBG4,,,Essential Skills Reading Bundle Grade 3+4 + US Ultimate Rewards Book,,/essential-skills-reading-bundle-grade-4-5-us-ultimate-rewards-book/,https://cdn11.bigcommerce.com/s-sojvds60em/products/352/images/1337/RB45URB-grade-4-5-reading-workbooks-rewards-bundle_1_LR__86984.1739254378.220.290.jpg?c=1,07/02/2025,14/05/2026
353,Grade 3 Reading Workbook – 200 Essential Reading Skills,9781742153490,physical,38,New,19.95,15.95,,19.95,15.95,2030,0,2194,0,True,available,0,"42,43,45,47,49,112,131,160,176,179,184","42,43,45,47,49,112,131,160,176,179,184",False,"Inventory: {us:2195,us_event:20,sb:2840} | Vimeo Video Id: 1087647444",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,9781742153490,19.95,19.95,Grade 3 Reading Workbook – 200 Reading Skills for 3rd Grade,"200+ pages of lessons and worksheets to build Grade 3 skills in reading, spelling, grammar and    comprehension. Includes a 36-week curriculum plan.",/grade-3-reading-skills-workbook/,https://cdn11.bigcommerce.com/s-sojvds60em/products/353/images/1491/9781742153490-third-grade-reading-workbook_2__56396.1740357987.220.290.png?c=1,07/02/2025,15/05/2026
354,Grade 4 Reading Workbook – 200 Essential Reading Skills,9781742153506,physical,38,New,19.95,15.95,,19.95,15.95,2128,0,2388,0,True,available,0,"42,43,45,47,49,112,131,160,176,179,184","42,43,45,47,49,112,131,160,176,179,184",False,"Inventory: {us:2388,us_event:20,sb:724} | Vimeo Video Id: 1087647487",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,9781742153506,19.95,19.95,Grade 4 Reading Workbook – 200 Reading Skills for 4th Grade,"200+ pages of lessons and worksheets to build Grade 4 skills in reading, spelling, grammar and comprehension. Includes a 36-week curriculum plan.",/grade-4-reading-skills-workbook/,https://cdn11.bigcommerce.com/s-sojvds60em/products/354/images/1490/9781742153506-fourth-grade-reading-workbook_2__75294.1740357937.220.290.png?c=1,07/02/2025,15/05/2026
355,Grade 5 Reading Workbook – 200 Essential Reading Skills,9781742153513,physical,38,New,19.95,15.95,,19.95,15.95,1581,0,1429,0,True,available,0,"42,43,45,47,49,112,131,160,176,179,184","42,43,45,47,49,112,131,160,176,179,184",False,"Inventory: {us:1429,us_event:20,sb:1624} | Vimeo Video Id: 1087647531",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,9781742153513,19.95,19.95,Grade 5 Reading Workbook – 200 Reading Skills for 5th Grade,"200+ pages of lessons and worksheets to build Grade 5 skills in reading, spelling, grammar and comprehension. Includes a 36-week curriculum plan.",/grade-5-reading-skills-workbook/,https://cdn11.bigcommerce.com/s-sojvds60em/products/355/images/1488/9781742153513-fifth-grade-reading-workbook_2__29319.1740357899.220.290.png?c=1,07/02/2025,15/05/2026
356,Kindergarten Math Workbook – 200 Essential Math Skills,9781742153384,physical,39,New,19.95,,,19.95,19.95,3139,0,3036,0,True,available,0,"42,44,45,47,49,114,115,118,131,159,176,179,184","42,44,45,47,49,114,115,118,131,159,176,179,184",False,"Inventory: {us:3037,us_event:30,sb:1120} | Vimeo Video Id: 1087647596",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,9781742153384,19.95,19.95,Kindergarten Math Workbook – 200 Essential Math Skills,"260+ pages of lessons and worksheets to build Kindergarten math skills in numbers, patterns, time, addition, subtraction, geometry and measurement.",/200-essential-math-skills-for-kindergarten/,https://cdn11.bigcommerce.com/s-sojvds60em/products/356/images/1462/9781742153384-kindergarten-math-workbook_2__42158.1739931436.220.290.png?c=1,07/02/2025,15/05/2026
357,Grade 1 Math Workbook – 200 Essential Math Skills,9781742153391,physical,39,New,19.95,,,19.95,19.95,2970,0,3240,0,True,available,0,"42,44,45,47,49,115,131,159,176,179,184","42,44,45,47,49,115,131,159,176,179,184",False,"Inventory: {us:3241,us_event:30,sb:1020} | Vimeo Video Id: 1087647637",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,9781742153391,19.95,19.95,Grade 1 Math Workbook – 200 Essential Math Skills,"260+ pages of lessons and worksheets to build Grade 1 math skills in numbers, operations, time, 2D and 3D shapes, measurement, geometry and problem solving.",/200-essential-math-skills-for-first-grade/,https://cdn11.bigcommerce.com/s-sojvds60em/products/357/images/1461/9781742153391-first-grade-math-workbook_2__43449.1739931310.220.290.png?c=1,07/02/2025,15/05/2026
358,Grade 2 Math Workbook – 200 Essential Math Skills,9781742153407,physical,39,New,19.95,15.95,,19.95,15.95,2390,0,1065,0,True,available,0,"42,44,45,47,49,115,131,159,160,176,179,184","42,44,45,47,49,115,131,159,160,176,179,184",False,"Inventory: {us:1067,us_event:30,sb:1560} | Vimeo Video Id: 1087647680",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,9781742153407,19.95,19.95,Grade 2 Math Workbook – 200 Essential Math Skills,"260+ pages of lessons and worksheets to build Grade 2 math skills in numbers, addition, subtraction, fractions, geometry, measurement and problem solving.",/200-essential-math-skills-for-second-grade/,https://cdn11.bigcommerce.com/s-sojvds60em/products/358/images/1486/9781742153407-second-grade-math-workbook_2__01421.1740983760.220.290.png?c=1,07/02/2025,15/05/2026
359,Reading Eggs -Level 1: Starting Out - Activity Book Set,RE7995SET1,physical,38,New,0,,,,,0,0,5,0,False,available,0,"42,43,45,46,47,110,111,112,118,125,139,158,159,179","42,43,45,46,47,110,111,112,118,125,139,158,159,179",False,,Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,RE7995SET1,,,,,/reading-eggs-level-1-starting-out-activity-book-set/,,07/02/2025,18/12/2025
360,Reading Eggs -Level 2: Beginning to Read - Activity Book Set (Ages 5-7),RE7995SET2,physical,38,New,0,,,,,0,0,9,0,False,available,0,"42,43,45,46,47,111,112,118,125,159,179","42,43,45,46,47,111,112,118,125,159,179",False,,Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,RE7995SET2,,,,,/reading-eggs-level-2-beginning-to-read-activity-book-set-ages-5-7/,,07/02/2025,18/12/2025
361,Reading & Math Essential Skills for Kindergarten Bundle,RMK,physical,38,New,0,,,,,1280,0,57,0,True,available,0,"42,43,44,45,46,47,49,111,112,114,115,118,127,131,159,179,184","42,43,44,45,46,47,49,111,112,114,115,118,127,131,159,179,184",False,"Bundle: true | Inventory: {us:0,sb:0} | Short Description: Set your child up for success in reading & math! This fun-filled bundle of colorful Kindergarten workbooks builds 240 reading & 200 math skills with lessons, quizzes & rewards—making learning easy, engaging & confidence-boosting every day.",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,RMK,,,,,/reading-math-essential-skills-for-kindergarten-bundle/,https://cdn11.bigcommerce.com/s-sojvds60em/products/361/images/1346/RMK-kindergarten-reading-math-workbooks-bundle_1_LR__73170.1739880146.220.290.jpg?c=1,07/02/2025,15/05/2026
362,Reading & Math Essential Skills for First Grade Bundle,RM1,physical,38,New,0,,,,,1143,0,65,0,True,available,0,"42,43,44,45,46,47,49,112,115,127,131,159,179,184","42,43,44,45,46,47,49,112,115,127,131,159,179,184",False,"Bundle: true | Age: 4-6 | Type: Bundle & Save | Year: First Grade | Subject: Reading & Math | Inventory: {us:0,sb:0} | Short Description: Set your child up for success in Grade 1 with this Reading & Math workbook bundle! With 530+ full-color pages, kids build 240 reading and 200 math skills through fun lessons, quizzes and rewards - making learning motivating and effective every day.",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,RM1,,,,,/reading-math-essential-skills-for-first-grade-bundle/,https://cdn11.bigcommerce.com/s-sojvds60em/products/362/images/1355/RM1-first-grade-reading-math-workbooks-bundle_1_LR__07519.1739255514.220.290.jpg?c=1,07/02/2025,14/05/2026
363, Reading & Math Essential Skills for Second Grade Bundle,RM2,physical,38,New,0,,,,,847,0,78,0,True,available,0,"42,43,44,45,46,47,49,112,115,127,131,159,160,179,184","42,43,44,45,46,47,49,112,115,127,131,159,160,179,184",False,"Bundle: true | Age: 5-7 | Type: Bundle | Year: Second Grade | Subject: Reading & Math | Inventory: {us:0,sb:0} | Short Description: Help your child excel in Grade 2 with this Reading & Math workbook bundle! With 470+ full-color pages, kids build 200 reading & 200 math skills through engaging lessons, quizzes & rewards—making learning effective, fun & motivating every day.",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,RM2,,,,,/reading-math-essential-skills-for-second-grade-bundle/,https://cdn11.bigcommerce.com/s-sojvds60em/products/363/images/1364/RM2-second-grade-reading-math-workbooks-bundle_1_LR__58349.1739310910.220.290.jpg?c=1,07/02/2025,14/05/2026
364,Essential Skills Workbook Family Bundle for Kindergarten + FREE Ultimate Rewards Book,REWBRWBBK,physical,0,New,0,,,,,0,0,89,0,False,available,0,"42,43,44,45,46,47,49,111,112,114,115,118,127,131,159,179","42,43,44,45,46,47,49,111,112,114,115,118,127,131,159,179",False,"Bundle: true | Age: 4-6 | Type: Bundle & Save | Year: Kindergarten | Subject: Reading & Maths | Inventory: {us:0,sb:0} | Short Description: Kindergarten Reading and Math Essential Skills bundle with 500+ pages of fun lessons and quizzes. Includes phonics, sight words, numbers and shapes plus a FREE Ultimate Rewards Book with 200 stickers and a height chart to celebrate progress.",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,REWBRWBBK,,,,,/essential-skills-workbook-bundle-for-kindergarten-free-ultimate-rewards-book/,https://cdn11.bigcommerce.com/s-sojvds60em/products/364/images/1318/RMKURB_1_005_LR__73669.1739253614.220.290.jpg?c=1,07/02/2025,14/05/2026
